ordemdecompra,avulso,paineis,portaaluminio,vidros,pecaspintadas,tapecaria,serralheria,cabide,trilho,volmod,avulsol,paineisl,portaaluminiol,vidrosl,pecaspintadasl,tapecarial,serralherial,cabidel,trilhol,modulosl,avulsoq,paineisq,portaaluminioq,vidrosq,pecaspintadasq,tapecariaq,serralheriaq,cabideq,trilhoq,modulosq,totalvolumes
4210194910,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,46
4210195001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,39
4210195002,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4210195003,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210195004,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,36
4210195101,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,26
4210195102,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,25
4210195103,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13
4210195201,true,true,false,false,false,false,false,false,false,true,28,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,40,41
4210195202,true,true,false,false,false,false,false,false,false,true,8,5-P-FUNDOS,,,,,,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,1,0,0,0,0,0,1,1,20,24
4210195203,true,false,false,false,false,false,false,false,false,true,10,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,11,0
4210195204,true,false,false,false,false,false,false,false,false,true,11,,,,,,,,,5-MEIO,1,0,0,0,0,0,0,0,0,9,10
4210195301,true,false,false,false,false,false,false,false,false,true,15,,,,,,,,,5-FRENTE,1,0,0,0,0,0,0,0,0,44,45
4210195302,true,true,false,false,false,false,false,false,false,true,5,4-P-FUNDOS,,,,,,,,4-P-FUNDOS,1,0,0,0,0,0,0,0,0,27,28
4210195303,true,true,false,false,false,false,false,false,false,true,TAPA FUROS,4-P-FRENTE,,,,,,,,4-P-FRENTE,0,0,0,0,0,0,0,0,0,6,6
4210195304,true,true,false,false,false,false,false,false,false,false,11,JUNTOS,,,,,,,,4-P-FUNDO,1,0,0,0,0,0,0,0,0,18,19
4210195305,true,false,true,false,false,false,false,false,false,true,20,,6,,,,,,,3,1,0,3,0,0,0,0,0,0,150,154
4210195401,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4210195501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12
4210195502,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
4210195503,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4210195504,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4210195505,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4210195506,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4210195507,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4210195508,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4210195510,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4210195511,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15
4210195519,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4210195601,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
4210195901,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,62,63
4210196001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210196101,true,false,true,true,false,false,false,false,false,true,20,,1,9,,,,,,5-FUNDOS,1,0,6,4,0,0,0,0,0,44,55
4210196102,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,5-MEIO,0,0,0,0,0,0,0,0,0,1,1
4210196301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210196401,true,true,false,true,false,false,false,false,false,true,1,4-P-MEIO,,9,,,,,,4-P-MEIO,1,1,0,4,0,0,0,0,0,8,14
4210196402,true,true,false,false,false,false,false,false,false,true,9,,,,,,,,,4-FRENTE,1,2,0,0,0,0,0,0,0,17,
4210196403,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,5-FUNDOS,0,0,0,0,0,0,0,0,0,16,
4210196404,true,false,false,false,false,false,false,false,false,true,COMEIA 2,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,34,35
4210196405,false,false,false,false,false,false,false,false,false,false,1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,
4210196406,true,false,false,false,false,false,false,false,false,true,1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4210196407,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210196501,true,true,false,false,false,false,false,false,false,true,17,,,,,,,,,5-MEIO,1,1,0,0,0,0,0,0,0,36,36
4210196502,true,true,false,false,false,false,false,false,false,true,4,4-MEIO,,,,,,,,4-MEIO,1,2,0,0,0,0,0,0,0,10,10
4210196503,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,5-MEIO,0,0,0,0,0,0,0,0,0,8,8
4210196504,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4210196505,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,28
4210196506,true,true,true,false,false,false,false,true,true,true,17,5-P-FUNDOS,5,,,,,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,1,1,0,0,0,0,1,1,34,39
4210196507,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4210196601,true,false,true,false,false,false,false,false,false,true,BOX 28,,BOX 8,,,,,,,BOX 8,2,0,2,0,0,0,0,0,0,54,58
4210196701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,37
4210196702,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21
4210196703,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,38
4210196704,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20
4210196705,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4210196706,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4210196801,true,false,false,false,false,false,false,false,false,false,28,,,,,,,,,4- MEIO,1,0,0,0,0,0,0,0,0,35,35
4210196802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4210196803,true,false,false,false,false,false,false,false,false,true,6,,,,,,,,,3,1,0,0,0,0,0,0,0,0,11,
4210196804,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4210196901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,44
4210197001,false,true,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4210197002,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4210197003,true,false,true,false,false,false,false,false,true,true,30,,1,,,,,,ILHA,ILHA,1,0,2,0,0,0,0,0,1,9,13
4210197004,true,true,false,false,false,false,false,false,false,true,2,3,,,,,,,,3,1,4,0,0,0,0,0,0,0,10,10
4210197101,true,true,false,false,false,false,false,false,false,true,8,,,,,,,,,4-MEIO,1,3,0,0,0,0,0,0,0,9,
4210197102,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197103,true,true,true,false,false,false,false,true,false,true,2,4-P-FUNDOS,,,,,,,,4-P-FUNDOS,1,1,2,0,0,0,0,1,0,44,
4210197104,true,false,true,false,false,false,false,false,false,true,3,,,,,,,,,5-P-FUNDOS,1,0,1,0,0,0,0,1,1,27,
4210197105,false,false,false,false,false,false,false,false,false,false,9,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,11,
4210197201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21
4210197202,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197203,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197204,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197205,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197206,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4210197301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
4210197401,true,false,true,false,false,false,false,false,false,true,14,,5,,,,,,,4-FUNDOS,1,0,1,0,0,0,0,0,0,17,19
4210197402,true,false,false,false,false,false,false,true,true,true,14,,,,,,,4-P-FRENTE,4-P-FRENTE,4-P-FRENTE,1,0,0,0,0,0,0,1,1,19,22
4210197403,false,false,false,false,false,false,false,false,false,true,9,,,,,,,,,4-P-FUNDOS,1,0,0,0,0,0,0,0,0,20,23
4210197404,true,false,false,false,false,false,false,false,false,true,11,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,1,2
4210197405,true,false,true,false,false,false,false,false,false,true,1,,5,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,5,8
4210197501,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-MEIO,0,0,0,0,0,0,0,0,0,4,4
4210197601,true,false,true,false,false,false,false,false,false,true,28,,9,,,,,,,3,1,0,1,0,0,0,0,0,0,19,21
4210197701,false,false,true,false,false,false,false,false,false,false,28,,3,,,,,,,4-MEIO,1,0,2,0,0,0,0,0,0,23,26
4210197702,true,false,false,false,false,false,false,false,false,true,1,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,1,2
4210197703,true,false,false,false,false,false,false,false,false,true,5,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,9,10
4210197704,true,false,true,false,false,false,false,false,false,true,10,,2,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,3,6
4210197801,true,true,false,false,false,false,false,false,true,true,10,,,,,,,,,4-P-MEIO,1,3,0,0,0,0,0,0,1,8,10
4210197802,false,true,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,3,3
4210198001,true,true,false,false,false,false,false,false,false,true,10,5-FUNDOS,,,,,,,,5-FUNDOS,1,5,0,0,0,0,0,0,0,55,61
4210198002,true,true,false,true,false,false,false,false,false,true,1,3,,3,,,,,,3,1,0,0,0,0,0,0,0,0,55,56
4210198003,true,false,false,false,false,false,false,false,false,true,13,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,11,12
4210198004,true,true,true,false,false,false,false,false,false,true,19,4-P-FUNDOS,07,,,,,,,4-P-FUNDOS,1,4,2,0,0,0,0,0,0,44,52
4210198005,true,true,true,false,false,false,false,true,true,true,12,9,5,,,,,9,9,9,1,3,2,0,0,0,0,0,0,31,37
4210198006,true,true,false,false,false,false,false,true,false,true,15,4-P-FUNDOS,,,,,,4-P-FUNDOS,,4-P-FUNDOS,1,1,0,0,0,0,0,1,0,40,41
4210198101,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,2,2
4210198102,false,false,false,false,false,false,false,false,false,true,9,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,7
4210198103,false,true,true,false,false,false,false,true,true,true,17,4-P-MEIO,1,,,,,4-P-MEIO,4-P-MEIO,4-P-MEIO,1,3,1,0,0,0,0,1,1,39,43
4210198201,true,false,true,false,false,false,true,false,false,false,BOX 26,,BOX 06,,,,MEIO,,,MEIO,3,0,2,0,0,0,1,0,0,79,84
4210198202,true,true,true,false,false,false,false,false,false,true,BOX 08,JUNTOS,05,,,,,,,07,1,,1,0,0,0,0,0,0,28,30
4210198203,false,false,false,false,false,false,false,false,false,false,BOX 04,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,27,28
4210198204,true,false,true,false,false,false,false,true,false,false,BOX 23,,06,,,,,BOX 07,,BOX 07,1,0,2,0,0,0,0,1,0,38,42
4210198205,true,false,false,false,false,false,false,true,true,false,BOX 5,,,,,,,BOX 7,BOX 7,BOX 7,1,0,0,0,0,0,0,1,2,30,34
4210198206,false,false,false,false,false,false,false,false,false,false,BOX 03,,,BOX 08,,,,,,ILHA,1,0,0,4,0,0,0,0,0,12,12
4210198207,false,false,false,false,false,false,false,false,false,false,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4210198401,false,true,false,false,false,false,false,false,false,true,,,,,,,,,,4-P-FRENTE,0,4,0,0,0,0,0,0,0,4,
4210198402,true,false,false,false,false,false,false,true,true,true,10,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,1,1,22,
4210198501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,1,
4210198502,true,false,false,true,false,false,false,false,false,true,1,,,,,,,,,3,1,0,0,2,0,0,0,0,0,10,
4210198601,true,true,false,false,false,false,false,false,false,true,2,3,,,,,,,,3,1,6,0,0,0,0,0,0,0,5,6
4210198801,true,false,true,true,false,false,false,false,false,true,BOX 32 E 33,,BOX 3,APLICADO,,,,,,BOX 6 E MEIO,30,0,2,1,0,0,0,0,0,176,181
4210198802,true,true,false,false,false,false,false,false,false,true,BOX 14,BOX 5,,,,,,,,5,1,18,0,0,0,0,0,0,0,42,61
4210198803,true,false,false,false,false,false,false,true,false,true,BOX 24,,,,,,,BOX 2,,BOX 2,1,0,0,0,0,0,0,1,0,39,41
4210198804,true,false,false,false,false,false,false,false,false,true,BOX 10,,,,,,,,,BOX 3,1,0,0,0,0,0,0,0,0,31,32
4210198805,true,true,false,false,false,false,false,true,false,true,BOX 32,BOX10,,,,,,MEIO,,MEIO-8-10,7,19,0,0,0,0,0,0,0,133,159
4210198806,true,true,false,false,false,false,false,false,false,true,BOX 20,BOX 4,,,,,,,,BOX 4,2,10,0,0,0,0,0,0,0,82,94
4210198807,true,false,false,false,false,false,false,false,false,true,BOX 22,,,,,,,,,BOX 11,1,0,0,0,0,0,0,0,0,12,13
4210198808,true,false,false,false,false,false,false,false,false,true," BOX 13",,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,15,
4210198809,true,false,false,false,false,false,false,false,false,true,BOX 31,,,,,,,,,6 e 7,3,0,0,0,0,0,0,0,0,103,106
4210198810,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,22,23
4210198811,true,false,false,true,false,false,false,false,false,true,BOX 20,,,INSTALADOS,,,,,,BOX 8,1,0,0,0,0,0,0,0,0,23,24
4210198812,true,false,false,true,false,false,false,false,false,true,BOX 7,,,INSTALADOS,,,,,,MEIO,2,0,0,0,0,0,0,0,0,17,19
4210199101,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4210199201,true,false,true,false,false,false,false,true,false,true,7,,7,,,,,5-P-FUNDOS,,5-P-FUNDOS,1,0,2,0,0,0,0,1,0,59,63
4210199301,true,false,false,false,false,false,false,false,false,true,1,,,,,,,,,4-P-FUNDOS,1,0,0,0,0,0,0,0,0,15,16
4210199401,true,true,false,false,false,false,false,false,false,true,6,2,,,,,,,,2,1,13,0,0,0,0,0,0,0,35,36
4210199501,true,false,false,false,false,false,false,false,false,true,19,,,,,,,,,4-FRENTE,1,0,0,0,0,0,0,0,0,34,35
4210199502,true,false,false,false,false,false,false,false,false,true,7,,,,,,,,,3,1,0,0,0,0,0,0,0,0,15,16
4210199503,true,false,false,false,false,false,false,false,false,true,13,,,,,,,,,4-P-MEIO,1,0,0,0,0,0,0,0,0,12,13
4210199504,true,false,false,false,false,false,false,false,false,true,4,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,7
4210199505,true,false,false,false,false,false,false,true,false,true,8,,,,,,,4-P-FRENTE,,4-P-FRENTE,1,0,0,0,0,0,0,1,0,9,11
4210199506,true,false,true,false,false,false,false,false,false,true,9,,ILHA,,,,,,,ILHA,1,0,1,0,0,0,0,0,0,3,5
4210199507,true,false,true,false,false,false,false,true,true,true,11,,7,,,,,4-P-FRENTE,4-P-FRENTE,4-P-FRENTE,1,0,1,0,0,0,0,1,1,22,26
4210199508,true,false,true,false,false,false,false,true,true,true,11,,7,,,,,4-P-FUNDOS,4-P-FUNDOS,4-P-FUNDOS,1,0,1,0,0,0,0,1,1,29,33
4210199509,true,false,false,false,false,false,false,false,false,true,4,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,7
4210199510,true,false,true,false,false,false,false,true,true,true,28,,7,,,,,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,0,1,0,0,0,0,1,1,49,53
4210199511,true,false,false,false,false,false,false,false,false,true,7,,,,,,,,,5-MEIO,1,0,0,0,0,0,0,0,0,15,16
4210199601,true,false,false,false,false,false,false,false,false,true,17 E 28,,,,,,,,,5-P-FUNDO,2,0,0,0,0,0,0,0,0,65,66
4210199602,true,false,false,false,false,false,false,true,false,true,06,,,,,,,5-MEIO,,5-MEIO,1,0,0,0,0,0,0,0,0,31,32
4210199603,true,false,false,false,false,false,false,false,false,true,3 E 28,,,,,,,,,8,2,0,0,0,0,0,0,0,0,29,30
4210199604,true,false,false,false,false,false,false,false,false,true,18,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,10,11
4210199605,true,true,false,false,false,false,true,true,false,true,17 E 28,9,,,,,9,9,,9,2,0,0,0,0,0,2,0,0,91,94
4210199606,true,true,false,false,false,true,false,true,false,true,09 E 28,8-PAREDE,,,,8,,8-PAREDE,,8-PAREDE,2,,0,0,0,1,0,,0,56,58
4210199607,true,false,false,false,false,false,true,true,false,true,2 E 28,,,,,,5-FUNDOS,5-FUNDOS,,5-FUNDOS,2,0,0,0,0,0,1,0,0,35,37
4210199608,true,false,false,false,false,false,false,false,false,true,16,,,,,,,,,4-P-MEIO,1,0,0,0,0,0,0,0,0,37,38
4210199609,true,false,true,false,false,false,false,false,false,true,07,,09,,,,,,,ILHA,1,0,4,0,0,0,0,0,0,10,15
4210199610,true,false,true,false,false,false,false,false,false,true,12,,09,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,10,13
4210199611,true,false,false,false,false,false,false,false,false,true,12,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4210199612,true,false,false,false,false,false,false,false,false,true,11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4210199613,true,false,false,false,false,false,true,false,false,true,31,,,,,,3,,,3,1,0,0,0,0,0,2,0,0,1,4
4210199614,true,false,false,false,false,false,false,false,false,true,5,,,,,,,,,4-P-FUNDOS,1,0,0,0,0,0,0,0,0,4,5
4210199615,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,ILHA,,0,0,0,0,0,0,0,0,2,2
4210199701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4210199801,true,true,false,false,false,false,false,false,true,true,4,4 PAREDE,,,,,,,4 PAREDE,4 PAREDE,1,4,0,0,0,0,0,0,2,68,75
4210199802,true,false,false,false,false,false,false,false,false,true,28,,,,,,,,,3,1,0,0,0,0,0,0,0,0,15,16
4210199803,true,false,false,false,false,false,false,true,false,true,18,,,,,,,4-P-FRENTE,,4-P-FRENTE,1,0,0,0,0,0,0,1,0,30,32
4210199804,true,false,false,false,false,false,false,false,false,true,12,,,,,,,,,4-MEIO,1,0,0,0,0,0,0,0,0,5,6
4210199805,true,false,false,false,false,false,false,false,false,true,11,,,,,,,,,4-P-MEIO,1,0,0,0,0,0,0,0,0,17,18
4210199806,true,false,true,false,false,false,false,false,false,true,10,,3,,,,,,,ILHA,1,0,4,0,0,0,0,0,0,5,10
4210199807,true,false,true,false,false,false,false,false,false,true,12,,2,,,,,,,ILHA,1,0,4,0,0,0,0,0,0,5,10
4210199808,true,false,false,false,false,false,false,false,false,true,10,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4210199809,true,false,false,false,false,false,false,true,false,true,11,,,,,,,4-P-FRENTE,,4-P-FRENTE,1,0,0,0,0,0,0,1,0,21,23
4210199810,true,false,false,false,false,false,false,true,false,true,17,,,,,,,8,,8,1,0,0,0,0,0,0,1,0,48,50
4210199901,true,false,true,false,false,false,false,true,false,true,20,,9,,,,,8,,8,1,0,2,0,0,0,0,1,0,44,48
4210199902,true,false,false,false,false,false,false,false,false,true,30,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,48,49
4210200101,true,true,true,false,false,false,false,false,true,true,13,4-FRENTE,1,,,,,,,4-FRENTE,1,4,4,0,0,0,0,0,0,28,37
4210200102,true,false,false,false,false,false,false,false,false,true,20,,,,,,,,,5-FRENTE,1,0,0,0,0,0,0,0,0,32,33
4210200201,true,true,false,false,false,false,true,false,false,true,BOX 33,BOX 4,,,,,BOX 4,,,BOX 4 -E MEIO,2,0,0,0,0,0,1,0,0,0,0
4210200202,true,false,false,false,false,false,false,false,false,true,BOX 18,,,,,,,,,BOX 2,1,0,0,0,0,0,0,0,0,21,22
4210200203,true,false,true,false,false,false,false,false,false,true,BOX 25,,BOX 1,,,,,,,MEIO,1,0,2,0,0,0,0,0,0,29,32
4210200204,true,true,true,false,false,false,false,true,true,false,BOX 24,BOX 2,BOX 1,,,,,BOX 2,BOX 2,BOX 2,3,13,1,0,0,0,0,0,0,81,98
4210200205,true,false,false,true,false,false,false,false,false,true,BOX 1,,,INSTALADOS,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4210200206,true,false,false,true,false,false,false,false,false,true,BOX 11,,,COLADOS,,,,,,MEIO,1,0,0,0,0,0,0,0,0,7,8
4210200207,true,true,true,false,false,false,true,true,true,true,BOX 34,BOX 10,BOX 1,,,,OK,BOX 10,BOX 10,BOX 10,2,0,1,0,0,0,0,1,1,57,62
4210200208,true,false,true,false,false,false,false,false,false,true,BOX 21,,BOX 1,,,,,,,BOX 7,1,0,4,0,0,0,0,0,0,48,53
4210200301,true,true,true,false,false,false,false,false,false,true,34 E 36,5-MEIO,9,,,,,,,5-MEIO,4,5,1,0,0,0,0,0,0,58,68
4210200302,true,false,false,false,false,false,false,false,false,true,15,,,,,,,,,5-FRENTE,1,0,0,0,0,0,0,0,0,29,30
4210200303,true,false,false,false,false,false,false,true,true,true,20,,,,,,,3,3,3,1,0,0,0,0,0,0,3,1,44,49
4210200304,true,true,false,false,false,false,false,true,true,true,19,9,,,,,,9,9,9,1,2,0,0,0,0,0,2,1,32,38
4210200305,true,false,false,false,false,false,false,false,false,true,14,,,,,,,,,4-P-FRENTE,1,0,0,0,0,0,0,0,0,10,11
4210200306,true,false,false,false,false,false,false,true,false,true,30,,,,,,,4-P-FRENTE,,4-P-FRENTE,1,0,0,0,0,0,0,1,0,22,24
4210200307,true,true,false,true,false,false,false,false,false,true,15,ILHA,,ILHA,,,,,,ILHA,1,1,0,1,0,0,0,0,0,12,15
4210200308,true,true,false,true,false,false,false,false,false,true,14,ILHA,,ILHA,,,,,,ILHA,1,1,0,1,0,0,0,0,0,7,10
4210200501,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-MEIO,0,0,0,0,0,0,0,0,0,9,9
4210200601,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,7,7
