ordemdecompra,corteinicio,cortefim,cortepausa,corteresp,customizacaoinicio,customizacaofim,customizacaopausa,customizacaoresp,coladeirainicio,coladeirafim,coladeirapausa,coladeiraresp,usinageminicio,usinagemfim,usinagempausa,usinagemresp,montageminicio,montagemfim,montagempausa,montagemresp,paineisinicio,paineisfim,paineispausa,paineisresp,embalageminicio,embalagemfim,embalagempausa,embalagemresp,observacoes,conferido,motorista,tamanho,separacao,acabamentoresp,acabamentoinicio,acabamentofim,acabamentopausa
1000000068,2023-08-11 08:44:01,2023-08-11 09:27:53,false,29,2023-08-11 10:32:00,2023-08-11 10:34:00,false,12,2023-08-11 13:30:00,2023-08-11 13:45:00,false,9,2023-08-14 09:23:00,2023-08-14 10:14:00,false,23,2023-08-14 10:45:00,2023-08-14 11:35:00,false,30,2023-08-14 00:00:00,2023-08-14 00:00:00,false,0,2023-08-14 17:30:00,2023-08-14 18:05:00,false,60,,33,15,PEQUENO,,0,,,false
1000000069,2023-08-11 07:58:47,2023-08-11 08:42:38,false,14,2023-08-11 08:57:00,2023-08-11 08:59:00,false,12,2023-08-11 09:00:00,2023-08-11 09:15:00,false,6,2023-08-14 09:04:20,2023-08-14 10:02:00,true,32,2023-08-14 11:50:00,2023-08-14 13:40:00,false,30,2023-08-14 00:00:00,2023-08-14 00:00:00,false,0,2023-08-14 17:30:00,2023-08-14 18:05:00,false,60,,33,15,PEQUENO,,0,,,false
1000000070,2023-08-11 09:38:41,2023-08-11 11:26:42,false,29,2023-08-11 11:38:00,2023-08-11 11:40:00,false,12,2023-08-11 13:50:00,2023-08-11 14:45:00,false,22,2023-08-14 09:52:00,2023-08-14 14:37:00,false,0,2023-08-15 11:20:00,2023-08-15 14:48:00,false,11,2023-08-14 00:00:00,2023-08-14 00:00:00,false,0,2023-08-16 08:57:00,2023-08-16 09:43:00,false,62,,33,15,PEQUENO,,0,,,false
1000000071,2023-08-09 14:08:01,2023-08-09 16:59:17,false,31,2023-08-10 10:30:00,2023-08-10 10:47:00,false,12,2023-08-10 08:05:00,2023-08-10 14:20:00,false,9,2023-08-14 11:20:00,2023-08-14 16:47:00,true,32,2023-08-15 14:55:00,2023-08-16 09:28:00,false,11,2023-08-14 00:00:00,2023-08-14 00:00:00,false,0,2023-08-16 10:58:00,2023-08-16 14:46:00,false,54,,33,15,MÉDIO,,0,,,false
1000000072,2023-08-09 17:02:44,2023-08-09 18:44:47,false,31,2023-08-10 09:30:00,2023-08-10 10:58:00,false,12,2023-08-10 07:45:00,2023-08-10 08:00:00,false,6,2023-08-10 13:23:00,2023-08-10 15:16:00,false,32,2023-08-16 11:27:00,2023-08-16 13:31:02,false,11,2023-08-16 00:00:00,2023-08-16 00:00:00,false,0,2023-08-16 18:00:00,2023-08-17 13:13:00,false,45,,33,15,PEQUENO,,0,,,false
1000000073,2023-08-09 18:56:53,2023-08-10 08:32:01,false,31,2023-08-10 10:20:00,2023-08-10 10:45:00,false,12,2023-08-10 10:08:00,2023-08-10 10:45:00,false,9,2023-08-10 11:05:00,2023-08-10 13:42:00,false,32,2023-08-16 09:40:00,2023-08-16 11:15:00,false,11,2023-08-15 00:00:00,2023-08-16 00:00:00,false,0,2023-08-16 16:00:00,2023-08-17 13:15:00,false,45,,33,15,PEQUENO,,0,,,false
1000000074,2023-09-01 13:09:39,2023-09-01 08:44:36,false,14,2023-09-01 08:33:00,2023-09-04 07:50:00,false,12,2023-09-01 09:58:00,2023-09-01 11:35:00,false,6,2023-09-04 16:10:00,2023-09-13 10:43:00,true,23,2023-09-14 08:10:00,2023-09-21 13:05:00,false,13,2023-09-06 17:00:00,2023-09-11 15:23:00,false,19,2023-09-21 09:38:00,2023-09-22 10:00:00,true,45,"FALTANDO CORREDIÇA ATIRA HEITH   OK MARCOS ROCHA
 PORTAS  E PRATELEIRAS DE VIDRO      OK  MARCOS ROCHA  *ATENÇÃO MÓDULO DO VINDRO ICOLOR SERÁ MONTADO NA FÁBRICA***",34,15,GRANDE,,0,,,false
1000000075,2023-08-22 14:17:57,2023-08-23 09:16:32,false,29,2023-08-23 09:35:00,2023-08-23 10:05:00,false,55,2023-08-23 09:50:00,2023-08-23 11:25:00,false,54,2023-08-24 18:39:00,2023-05-26 14:12:00,true,32,2023-08-28 10:46:00,2023-08-29 11:36:00,false,52,2023-08-28 00:00:00,2023-08-28 00:00:00,false,0,2023-08-30 09:30:00,2023-08-30 11:20:00,false,60,,33,15,PEQUENO,,0,,,false
1000000076,2023-08-23 09:18:41,2023-08-23 13:51:33,false,14,2023-08-23 16:43:00,2023-08-23 17:00:00,false,19,2023-08-23 14:00:00,2023-08-23 14:52:20,false,22,2023-08-23 18:12:00,2023-08-26 07:50:00,true,32,2023-08-28 10:45:00,2023-08-29 13:18:00,false,57,2023-08-28 00:00:00,2023-08-28 00:00:00,false,0,2023-08-30 11:35:00,2023-08-30 15:40:00,false,60,,33,15,MÉDIO,,0,,,false
1000000077,2023-08-23 13:52:52,2023-08-23 14:32:58,false,14,2023-08-24 00:00:00,2023-08-24 00:00:00,false,0,2023-08-23 16:20:00,2023-08-24 14:20:00,false,22,2023-08-24 00:00:00,2023-08-24 00:00:00,false,0,2023-08-24 15:20:00,2023-08-24 15:50:00,false,30,2023-08-24 00:00:00,2023-08-24 00:00:00,false,0,2023-08-26 07:30:00,2023-08-26 09:21:00,false,28,,33,15,PEQUENO,,0,,,false
1000000078,2023-08-24 09:16:29,2023-08-24 11:36:28,false,29,2023-08-24 13:00:00,2023-08-24 13:15:00,false,55,2023-08-24 11:42:00,2023-08-24 13:08:00,false,22,2023-08-25 10:36:00,2023-08-25 14:20:00,true,32,2023-08-25 15:45:00,2023-08-28 10:30:00,false,57,2023-08-25 00:00:00,2023-08-25 00:00:00,false,0,2023-08-28 13:54:00,2023-08-28 14:44:00,false,62,,33,15,PEQUENO,,0,,,false
1000000079,2023-08-24 13:43:37,2023-08-26 13:21:58,true,29,2023-08-24 15:24:00,2023-08-24 15:30:00,false,55,2023-08-24 15:35:00,2023-08-28 11:25:00,true,9,2023-08-28 13:40:00,2023-08-28 14:38:00,false,32,2023-08-30 13:20:00,2023-08-30 15:40:00,false,11,2023-08-28 00:00:00,2023-08-28 00:00:00,false,0,2023-08-30 17:40:00,2023-08-30 18:57:00,false,61,,34,15,PEQUENO,,0,,,false
1000000080,2023-08-24 14:34:09,2023-08-26 13:21:10,false,29,2023-08-28 00:00:00,2023-08-28 00:00:00,false,0,2023-08-24 15:50:00,2023-08-28 11:27:00,true,9,2023-08-28 13:29:00,2023-08-28 14:05:00,false,32,2023-08-30 15:45:00,2023-08-30 17:30:00,false,11,2023-08-28 00:00:00,2023-08-28 00:00:00,false,0,2023-08-31 08:15:00,2023-08-31 08:30:00,false,60,,34,15,PEQUENO,,0,,,false
1000000081,2023-09-12 16:24:46,2023-09-12 16:58:41,false,31,2023-09-13 00:00:00,2023-09-13 00:00:00,false,28,2023-09-12 18:43:00,2023-09-13 07:55:50,false,22,2023-09-13 11:42:00,2023-09-13 17:00:00,false,32,2023-09-14 11:10:00,2023-09-14 14:35:00,false,30,2023-09-13 00:00:00,2023-09-13 00:00:00,false,28,2023-09-15 08:47:00,2023-09-15 14:50:00,false,28,,34,39,PEQUENO,,0,,,false
1000000082,2023-08-24 10:13:26,2023-08-25 10:25:04,false,51,2023-08-25 11:00:00,2023-08-25 14:05:00,false,12,2023-08-25 11:20:00,2023-08-25 16:00:00,false,54,2023-08-25 16:20:20,2023-08-29 15:16:00,true,32,2023-08-29 16:35:00,2023-08-31 14:55:00,false,52,2023-08-29 00:00:00,2023-08-29 00:00:00,false,0,2023-08-31 11:37:00,2023-08-31 17:40:00,false,58,FATALDO PASSA FIO  GRAFITTO THIAGO 13/09,33,15,GRANDE,,0,,,false
1000000084,2023-08-24 09:44:48,2023-08-24 10:08:40,false,31,2023-08-24 15:55:00,2023-08-24 16:03:00,false,55,2023-08-24 10:30:00,2023-08-24 11:30:00,false,54,2023-08-25 09:46:00,2023-08-25 10:47:00,false,23,2023-08-25 11:10:00,2023-08-25 13:10:00,false,30,2023-08-24 00:00:00,2023-08-24 00:00:00,false,0,2023-08-25 15:00:00,2023-08-25 15:15:00,false,34,ASSISTENCIA LEVA JUNTO COM BANHEIRO (REUTON 05/10/23) ( CARREGADO POR VINICIUS 10/10),33,0,PEQUENO,,0,,,false
1000000085,2023-09-02 09:26:18,2023-09-02 11:43:54,false,51,2023-09-04 09:54:00,2023-09-04 10:53:00,false,12,2023-09-04 09:03:00,2023-09-04 09:30:00,false,54,2023-09-04 10:43:00,2023-09-05 11:45:00,false,23,2023-09-05 17:25:00,2023-09-06 08:57:00,false,52,2023-09-05 00:00:00,2023-09-05 00:00:00,false,0,2023-09-06 15:52:00,2023-09-07 08:00:00,false,60,FALTANDO 1KIT BISNAGA SILICONE|2 KIT COLA PL 600    WAGNER 11/09/23       OK 26/09/23,60,15,MÉDIO,,0,,,false
1000000086,2023-08-29 08:04:19,2023-08-29 17:03:30,false,29,2023-08-29 16:00:00,2023-08-29 17:05:00,false,12,2023-08-30 07:35:00,2023-08-30 09:55:00,false,9,2023-08-30 10:00:00,2023-08-31 14:46:00,true,32,2023-09-01 11:31:00,2023-09-04 10:30:00,false,21,2023-09-04 11:07:00,2023-09-04 11:20:00,false,21,2023-09-05 07:37:00,2023-09-05 15:45:00,false,62,"FALTANDO FITA DE BORDO FREIJÓ SINCRO 35MM, PROJ JÁ ENTREGUE 06/09/2023 OK 13/09/2023",34,39,MÉDIO,,0,,,false
1000000087,2023-08-29 17:08:54,2023-08-31 14:28:40,false,14,2023-09-01 00:00:00,2023-09-01 00:00:00,false,0,2023-08-30 09:10:00,2023-08-31 15:20:00,false,22,2023-08-31 16:05:00,2023-09-01 14:51:00,true,32,2023-09-01 16:00:00,2023-09-06 08:22:00,false,57,2023-09-01 16:00:00,2023-09-06 08:22:00,false,57,2023-09-06 13:30:00,2023-09-07 10:00:00,false,60,FALTANDO CORREDIÇAS DE  550MM 06 PARES(21/09/2023)  OK...... /FALTANDO PARAFUSOS 100UN DE 6X65 RETIRADA NO DEPOSITO 100 UND,60,39,MÉDIO,,0,,,false
1000000088,2023-08-30 09:16:24,2023-08-30 14:26:42,false,29,2023-08-30 18:00:00,2023-08-30 18:15:00,false,12,2023-08-30 14:35:00,2023-08-30 18:10:00,false,27,2023-08-31 09:21:00,2023-09-01 08:20:00,true,32,2023-09-01 11:30:00,2023-09-01 17:00:00,false,52,2023-09-01 00:00:00,2023-09-01 00:00:00,false,0,2023-09-04 09:22:00,2023-09-05 13:31:00,false,61,FALTA PARAFUSOS 6X65 CABEÇA CHATA 70 UND,34,33,PEQUENO,,0,,,false
1000000089,2023-09-01 13:48:22,2023-09-02 09:22:49,true,51,2023-09-04 11:07:20,2023-09-04 14:02:00,false,12,2023-09-02 09:20:00,2023-09-02 11:30:00,false,9,2023-09-04 13:14:00,2023-09-06 10:43:00,false,32,2023-09-06 10:55:00,2023-09-07 09:32:00,false,57,2023-09-06 00:00:00,2023-09-06 00:00:00,false,0,2023-09-07 14:21:00,2023-09-11 11:01:00,false,45,FALTANDO PARAFUSOS 6 X 65 250 UND        FALTANDO BISNAGA COLA PL 600 1 UND 15/09/2023 (OK 18/09/2023),34,15,MÉDIO,,0,,,false
1000000090,2023-09-02 13:04:32,2023-09-06 14:55:15,false,51,2023-09-04 08:00:00,2023-09-04 08:15:00,false,12,2023-09-05 10:24:00,2023-09-06 15:25:00,false,6,2023-09-06 18:37:00,2023-09-07 07:50:00,false,32,2023-09-07 10:20:00,2023-09-07 15:32:00,false,57,2023-09-07 00:00:00,2023-09-07 00:00:00,false,0,2023-09-11 11:24:00,2023-09-11 16:20:00,true,61,"FALTANDO PORTAS DE ALUMÍNIO 796X384= 2 PÇS OK DIA 12/09/2023
FALTANDO 1 PORTA BRANCO DIAMANTE ESSENCIAL 538X285X18= JOSÉ ALEXANDRE CUST OK DIA 11/09/2023",60,15,PEQUENO,,0,,,false
1000000091,2023-09-02 10:04:00,2023-09-02 11:13:00,false,14,2023-09-04 14:20:00,2023-09-04 14:55:00,false,12,2023-09-04 07:30:00,2023-09-04 08:15:00,false,22,2023-09-06 13:00:00,2023-09-06 13:45:00,false,32,2023-09-07 07:35:00,2023-09-07 10:20:00,false,21,2023-09-06 00:00:00,2023-09-06 00:00:00,false,0,2023-09-11 16:56:00,2023-09-12 11:25:00,false,61,FALTANDO PARAFUSOS 6X65 150UND RETIRADA NO DEPOSITO,60,15,PEQUENO,,0,,,false
1000000092,2023-09-02 11:14:00,2023-09-02 11:58:00,false,14,2023-09-04 14:05:00,2023-09-04 14:14:00,false,12,2023-09-04 08:45:00,2023-09-04 09:00:00,false,6,2023-09-06 11:00:00,2023-09-06 11:40:00,false,32,2023-09-06 17:05:00,2023-09-07 09:17:00,false,52,2023-09-06 00:00:00,2023-09-06 00:00:00,false,0,2023-09-11 10:30:00,2023-09-11 11:20:00,false,58,,60,15,PEQUENO,,0,,,false
1000000093,2023-09-02 09:14:00,2023-09-02 10:00:00,false,14,2023-09-04 08:00:00,2023-09-04 08:05:00,false,12,2023-09-04 08:18:00,2023-09-04 08:40:00,false,9,2023-09-04 10:06:00,2023-09-05 13:50:00,false,23,2023-09-06 08:30:00,2023-09-06 10:35:00,false,57,2023-09-05 00:00:00,2023-09-05 00:00:00,false,0,2023-09-06 15:16:00,2023-09-06 15:52:00,false,62,"FALATANDO 2 PORTAS ESPELHO 79,6 X 33,8  OK DIA 12/09/2023
/ FALTA PARAFUSOS 6X65 CABEÇA CHATA RETIRADA NO DEPOSITO 50 UND",60,15,PEQUENO,,0,,,false
1000000094,2023-09-02 07:38:00,2023-09-02 09:13:00,false,14,2023-09-04 10:54:00,2023-09-04 11:05:00,false,12,2023-09-02 11:35:00,2023-09-02 15:50:00,false,54,2023-09-05 16:50:00,2023-09-06 11:53:00,false,32,2023-09-06 13:51:00,2023-09-06 16:45:00,false,52,2023-09-06 00:00:00,2023-09-06 00:00:00,false,0,2023-09-07 10:18:00,2023-09-07 14:20:00,false,60,FALTA 425 PARAFUSOS DE 6 X 65    WAGNER 12/09/2023 RETIRADA NO DEPOSITO 425 UND,60,15,PEQUENO,,0,,,false
1000000095,2023-08-30 15:26:27,2023-08-31 09:20:15,false,29,2023-08-31 08:40:00,2023-08-31 13:47:00,false,12,2023-08-31 09:25:00,2023-08-31 13:14:00,false,9,2023-09-01 09:04:00,2023-09-02 11:02:00,false,32,2023-09-04 07:45:00,2023-09-05 09:07:00,false,52,2023-09-04 00:00:00,2023-09-04 00:00:00,false,0,2023-09-05 14:11:00,2023-09-06 10:38:00,false,62,FALTANDO TAPA FUROS FREJO SYCRO 3 CARTELA P OK 15/09/2023 CRREGADO PELO BAIANO,34,39,MÉDIO,,0,,,false
1000000096,2023-09-06 17:46:08,2023-09-06 18:42:06,false,51,2023-09-06 18:50:00,2023-09-06 19:00:00,false,27,2023-09-07 08:40:00,2023-09-07 10:00:00,false,22,2023-09-11 08:39:00,2023-09-11 09:37:00,false,32,2023-09-11 10:15:00,2023-09-11 11:20:00,false,13,2023-09-11 00:00:00,2023-09-11 00:00:00,false,0,2023-09-11 16:12:00,2023-09-11 16:50:00,false,45,CARREGADO POR VINICIUS DECORAFIT,60,,PEQUENO,,0,,,false
1000000097,2023-10-26 17:22:40,2023-10-26 17:43:08,false,51,2023-10-31 00:00:00,2023-10-31 16:20:00,false,12,2023-10-31 16:10:00,2023-10-31 16:20:00,false,28,2023-10-30 18:48:00,2023-10-30 15:59:00,false,32,2023-10-30 00:00:00,2023-10-30 00:00:00,false,28,2023-10-30 00:00:00,2023-10-30 00:00:00,false,28,2023-11-01 14:35:00,2023-11-01 14:40:00,false,65,,34,39,PEQUENO,,0,,,false
1000000098,2024-02-29 18:51:49,2024-03-02 13:11:55,true,74,2024-03-04 07:40:00,2024-03-04 09:20:00,false,68,2024-03-04 07:50:00,2024-02-03 14:35:00,false,9,2024-03-06 07:30:00,2024-03-07 08:57:00,false,29,2024-03-08 15:30:00,2024-03-20 11:50:00,false,13,2024-03-08 15:30:00,2024-03-20 11:50:00,false,13,2024-03-21 09:10:00,2024-03-21 10:16:00,false,54,FALTANDO 2 RODIZIO DE AUXILIAR CAMA 21/03         RODIZIO OK 26/03,34,39,GRANDE,2024-03-21 11:10:00,0,,,false
1000000099,2024-01-10 11:38:48,2024-01-10 13:33:38,false,54,2024-01-10 14:43:00,2024-01-10 14:55:00,false,55,2024-01-10 14:13:00,2024-01-10 14:23:00,false,9,2024-01-10 17:14:00,2024-01-11 10:52:00,true,14,2024-01-12 08:10:00,2024-01-12 08:55:00,false,76,2024-01-11 00:00:00,2024-01-11 00:00:00,false,0,2024-01-12 09:50:00,2024-01-12 10:10:00,false,28,,34,15,PEQUENO,,0,,,false
1000000100,2024-01-10 13:37:51,2024-01-10 19:04:41,false,54,2024-01-11 07:40:00,2024-01-11 08:30:00,false,55,2024-01-11 07:50:00,2024-01-11 09:54:00,false,6,2024-01-12 09:09:00,2024-01-13 08:05:00,false,14,2024-01-15 10:00:00,2024-01-15 16:50:00,false,21,2024-01-15 00:00:00,2024-01-15 00:00:00,false,0,2024-01-16 13:35:00,2024-01-16 17:45:00,false,74,FALTANDO 6 PARES DE CORREDIÇAS DE 450 17/012 THIAGO CORREDIÇAS OK 23/01                                  CARREGADAS PELO BAIANO,34,15,MÉDIO,,0,,,false
1000000101,2024-01-08 11:17:23,2024-01-08 15:07:20,false,75,2024-01-08 16:44:00,2024-01-08 16:58:00,false,55,2024-01-09 08:07:00,2024-01-09 09:28:00,false,6,2024-01-10 07:41:00,2024-01-10 08:20:00,false,14,2024-01-10 10:10:10,2024-01-10 10:55:00,false,21,2024-01-10 00:00:00,2024-01-10 00:00:00,false,0,2024-01-11 10:33:00,2024-01-11 11:24:00,false,67,,34,15,PEQUENO,,0,,,false
1000000102,2024-01-08 15:10:02,2024-01-10 18:22:51,false,75,2024-01-09 09:15:00,2024-01-09 09:25:00,false,55,2024-01-09 14:10:00,2024-01-11 09:30:00,false,9,2024-01-11 13:20:00,2024-01-12 08:03:00,false,14,2024-01-12 11:00:00,2024-01-15 09:30:00,false,76,2024-01-12 00:00:00,2024-01-12 00:00:00,false,0,2024-01-15 11:15:00,2024-01-15 15:51:00,false,45,FALTANDO 2 PARES DE CORREDIÇAS DE 450   16/01                                                                THIAGO FALTANDO 6 RODIZIO CAMA AUX   16/01   THIAGO        CORREDIÇAS OK E RODIZIO OK 23/01                 CARREGADAS PELO BAIANO,34,15,MÉDIO,,0,,,false
1000000103,2024-01-11 08:21:24,2024-01-11 13:16:49,false,58,2024-01-11 09:55:00,2024-01-11 10:05:00,false,55,2024-01-11 09:56:00,2024-01-11 10:32:00,false,22,2024-01-11 13:00:00,2024-01-11 18:03:00,true,14,2024-01-12 09:05:00,2024-01-12 10:50:00,false,76,2024-01-12 00:00:00,2024-01-12 00:00:00,false,0,2024-01-13 09:15:00,2024-01-13 10:23:00,false,45,,34,15,PEQUENO,,0,,,false
1000000104,2024-01-18 15:14:07,2024-01-18 19:02:53,false,75,2024-01-19 07:33:00,2024-01-19 07:40:00,false,55,2024-01-19 07:36:00,2024-01-19 09:03:00,false,6,2024-01-19 13:02:00,2024-01-20 10:12:00,true,29,2024-01-23 13:39:00,2024-01-24 07:49:00,false,60,2024-01-22 00:00:00,2024-01-22 00:00:00,false,0,2024-01-25 09:18:00,2024-01-25 11:30:00,false,45,FALTANDO PORTAS LAQUEADAS OK DIA 05/02/2024,34,39,MÉDIO,,0,,,false
1000000105,2024-01-19 07:35:31,2024-01-19 08:12:52,false,51,2024-01-19 09:45:00,2024-01-19 09:47:00,false,25,2024-01-19 09:06:00,2024-01-19 09:22:00,false,22,2024-01-19 10:41:00,2024-01-19 11:32:00,false,29,2024-01-24 10:45:00,2024-01-24 13:57:00,false,70,2024-01-19 00:00:00,2024-01-19 00:00:00,false,0,2024-01-24 16:30:00,2024-01-24 17:00:00,false,74,,34,39,PEQUENO,,0,,,false
1000000106,2024-02-06 16:26:39,2024-02-07 10:56:11,true,58,2024-02-07 13:01:00,2024-02-07 13:15:00,false,68,2024-02-07 07:54:00,2024-02-07 09:50:00,false,71,2024-02-07 16:50:00,2024-02-12 09:09:00,false,29,2024-02-13 08:30:00,2024-02-19 08:07:00,false,73,2024-02-12 00:00:00,2024-02-12 00:00:00,false,0,2024-02-15 14:25:00,2024-02-20 09:35:00,false,45,**FALTANDO PORTA CACAO MAT EITIQUETA P/ CORTE: JHONATAN *** FALTANDO MATERIAL **** MARCOS ROCHA  19/02**** OK DIA 20/02/2024,34,15,GRANDE,,0,,,false
1000000107,2024-02-07 10:57:33,2024-02-09 10:52:10,true,58,2024-02-12 00:00:00,2024-02-12 00:00:00,false,0,2024-02-07 18:35:00,2024-02-08 16:25:00,false,9,2024-02-08 13:00:00,2024-02-08 15:20:00,false,29,2024-02-13 15:20:00,2024-02-14 16:40:00,false,11,2024-02-13 16:40:00,2024-02-19 08:33:00,false,8,2024-02-15 07:41:00,2024-02-19 11:50:00,true,62,,34,15,GRANDE,,0,,,false
1000000109,2024-02-12 08:36:00,2024-02-12 09:28:00,false,51,2024-02-12 10:37:00,2024-02-12 11:00:00,false,68,2024-02-12 11:15:00,2024-02-12 11:31:00,false,71,2024-02-12 14:31:00,2024-02-12 15:34:00,false,14,2024-02-12 17:15:00,2024-02-13 10:11:00,false,30,2024-02-12 00:00:00,2024-02-12 00:00:00,false,0,2024-02-13 19:00:00,2024-02-13 19:30:00,false,74,,34,15,MÉDIO,,0,,,false
1000000110,2024-03-05 09:59:36,2024-03-05 13:36:51,false,51,2024-03-06 00:00:00,2024-03-06 00:00:00,false,0,2024-03-05 11:50:00,2024-03-05 15:41:00,false,75,2024-03-05 16:30:00,2024-03-05 18:00:00,false,29,2024-03-06 07:35:00,2024-03-06 11:45:00,false,13,2024-03-06 00:00:00,2024-03-06 00:00:00,false,0,,,false,0,CARREGADO POR LUIZ 06/03   AS 16HRS                         THIAGO,34,28,GRANDE,,0,,,false
1000000111,2024-04-08 11:04:24,2024-04-08 11:38:19,false,51,2024-04-08 16:00:00,2024-04-08 16:05:00,false,68,2024-04-09 08:00:00,2024-04-09 08:05:00,false,9,2024-04-09 10:00:00,2024-04-09 10:13:00,false,29,2024-04-15 00:00:00,2024-04-15 00:00:00,false,0,2024-04-15 17:05:00,2024-04-16 14:45:00,false,85,2024-04-16 15:02:00,2024-04-16 16:40:00,false,45,,34,15,GRANDE,2024-04-18 10:00:00,0,,,false
1000000112,2024-03-27 13:37:56,2024-03-27 13:52:58,false,22,2024-03-28 09:20:00,2024-03-28 09:25:00,false,68,2024-03-28 09:15:00,2024-04-01 09:19:00,false,9,,,false,0,,,false,0,,,false,0,2024-04-02 10:00:00,2024-04-02 10:21:00,false,62,,34,15,PEQUENO,2024-04-02 14:10:00,0,,,false
1000000113,2024-06-11 17:00:26,2024-06-13 09:59:44,false,22,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 08:00:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-19 08:00:00,2024-06-19 09:36:00,false,54,,45,15,,2024-06-21 08:32:00,0,,,false
1000000114,2024-06-11 17:01:53,2024-06-13 10:00:15,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 09:30:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-20 09:05:00,2024-06-20 11:13:00,false,28,JUNTO COM O APTO 08,45,15,GRANDE,2024-06-21 10:35:00,0,,,false
1000000115,2024-06-11 17:02:12,2024-06-13 10:00:38,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 07:50:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-18 13:42:00,2024-06-18 15:21:00,false,54,,45,15,GRANDE,2024-06-21 08:32:00,0,,,false
1000000116,2024-06-11 17:02:31,2024-06-13 10:00:51,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 09:00:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-19 14:14:00,2024-06-19 15:40:00,false,54,,45,15,MÉDIO,2024-06-21 08:27:00,0,,,false
1000000117,2024-06-11 17:02:41,2024-06-13 10:01:29,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 09:45:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-19 10:05:00,2024-06-19 11:55:00,false,54,,45,39,GRANDE,2024-06-21 08:31:00,0,,,false
1000000118,2024-06-11 17:02:51,2024-06-13 10:01:36,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:20,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 10:45:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-18 15:25:00,2024-06-18 16:25:00,false,45,,45,39,MÉDIO,2024-06-21 08:30:00,0,,,false
1000000119,2024-06-11 17:03:02,2024-06-13 10:02:18,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 10:20:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-18 16:30:00,2024-06-19 07:40:00,false,54,,45,39,MÉDIO,2024-06-21 08:29:00,0,,,false
1000000120,2024-06-11 17:03:37,2024-06-13 10:02:25,false,51,2024-06-13 11:25:00,2024-06-13 11:34:00,false,68,2024-06-13 08:20:00,2024-06-14 07:55:00,false,6,2024-06-13 13:00:00,2024-06-17 11:40:00,false,71,2024-06-17 14:35:00,2024-06-18 11:07:00,false,13,2024-06-14 00:00:00,2024-06-14 00:00:00,false,0,2024-06-21 07:55:00,2024-06-21 10:33:00,false,28,,45,39,GRANDE,2024-09-21 15:13:00,0,,,false
1000000121,2024-06-13 10:33:19,2024-06-17 09:03:57,false,51,2024-06-17 09:20:00,2024-06-17 09:30:00,false,68,2024-06-14 09:10:00,2024-06-17 11:30:00,false,9,2024-06-17 11:35:00,2024-06-19 09:45:00,false,32,2024-06-19 10:00:00,2024-06-19 15:12:00,false,13,2024-06-17 00:00:00,2024-06-17 00:00:00,false,0,2024-06-20 15:22:00,2024-06-21 08:45:00,false,54,,45,15,GRANDE,2024-06-21 13:53:00,0,,,false
1000000122,2024-06-13 10:33:30,2024-06-17 09:04:07,false,51,2024-06-17 09:20:00,2024-06-17 09:30:00,false,68,2024-06-14 09:10:00,2024-06-17 11:30:00,false,9,2024-06-17 11:35:00,2024-06-19 09:45:00,false,32,2024-06-19 10:00:00,2024-06-19 14:28:00,false,13,2024-06-17 00:00:00,2024-06-17 00:00:00,false,0,2024-06-21 10:36:00,2024-06-21 13:52:00,false,62,,45,39,GRANDE,2024-06-24 10:21:00,0,,,false
